2306,EA101LR-1,[R404A / R407C] Ballball -type gaeje,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,-,1000,300,26400,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-1/EA101LR-1_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-1/EA101LR-1_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-1/EA101LR-1_IMG_WEB_OUT(01).jpg
2307,EA101LR-2B,[R404A / R407C] Gauge Mani Hold Kit,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,-,1000,300,20400,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-2B/EA101LR-2B_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-2B/EA101LR-2B_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-2B/EA101LR-2B_IMG_WEB_OUT(01).jpg
2308,EA101LR-2S,[R404A / R407C] Gauge Mani Hold,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,-,1000,300,11700,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-2S/EA101LR-2S_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-2S/EA101LR-2S_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-2S/EA101LR-2S_IMG_WEB_OUT(01).jpg
2309,EA101LR-3,[R404A / R407C] Ballbal -shaped ,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,-,1000,300,20500,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-3/EA101LR-3_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-3/EA101LR-3_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-3/EA101LR-3_IMG_WEB_OUT(01).jpg
2310,EA101LR-5,[R404A / R407C] Ballball -type gaeje,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,-,1000,300,15400,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-5/EA101LR-5_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-5/EA101LR-5_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-5/EA101LR-5_IMG_WEB_OUT(01).jpg
2311,EA101N-5A,[R134A] Gage Manhold Kit (for carcon),Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,-,1000,300,41000,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101N-5A/EA101N-5A_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101N-5A/EA101N-5A_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101N-5A/EA101N-5A_IMG_WEB_OUT(01).jpg
2312,EA101ND-1,[HFO1234YF] Gauge manifold kit,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Taiwan,-,-,-,1000,300,44700,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101ND-1/EA101ND-1_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101ND-1/EA101ND-1_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101ND-1/EA101ND-1_IMG_WEB_OUT(01).jpg
2313,EA101ND-10,[HFO1234YF] Simple replenishment kit,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat","Charge exit, service can, freezer oil",,-,Japan,-,-,-,1000,300,20000,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101ND-10/EA101ND-10_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101ND-10/EA101ND-10_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101ND-10/EA101ND-10_IMG_WEB_OUT(01).jpg
2314,EA101SA-1,[R404A / R407C] Safety charger,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,-,1000,300,6770,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101SA-1/EA101SA-1_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101SA-1/EA101SA-1_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101SA-1/EA101SA-1_IMG_WEB_OUT(01).jpg
2315,EA101SA-2,[R410A] Safety charger,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,-,1000,300,6770,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101SA-2/EA101SA-2_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101SA-2/EA101SA-2_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101SA-2/EA101SA-2_IMG_WEB_OUT(01).jpg
2316,EA101TR,[R32 ? R410A] Ball Balvorable Manhold Kit,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,-,1000,300,23700,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR/EA101TR_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR/EA101TR_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR/EA101TR_IMG_WEB_OUT(01).jpg
2317,EA101TR-20,[R32 ? R410A] Ball Balvorable Single Hall,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,-,1000,300,9150,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-20/EA101TR-20_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-20/EA101TR-20_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-20/EA101TR-20_IMG_WEB_OUT(01).jpg
2318,EA101TR-2B,[R32 ? R410A] Ball Balvy Bull -type Manhold,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,-,1000,300,15400,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-2B/EA101TR-2B_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-2B/EA101TR-2B_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-2B/EA101TR-2B_IMG_WEB_OUT(01).jpg
2319,EA101TR-5,[R32 ? R410A] Ball Balvorable Manhold Kit,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,-,1000,300,23700,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-5/EA101TR-5_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-5/EA101TR-5_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-5/EA101TR-5_IMG_WEB_OUT(01).jpg
2320,EA101TR-5B,[R32 ? R410A] Ball Balvorable Manhold Kit,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,-,1000,300,20500,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-5B/EA101TR-5B_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-5B/EA101TR-5B_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-5B/EA101TR-5B_IMG_WEB_OUT(01).jpg
2321,EA101TR-7,[R32 ? R410A] Ball Balvy Bull -type Manhold,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,-,1000,300,16700,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-7/EA101TR-7_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-7/EA101TR-7_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-7/EA101TR-7_IMG_WEB_OUT(01).jpg
2322,EA101TS-1,[R32 ? R410A] Ball Balle -type Digital Diggere Hall,Robinair [Robane],-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,-,1000,300,46000,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TS-1/EA101TS-1_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TS-1/EA101TS-1_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TS-1/EA101TS-1_IMG_WEB_OUT(01).jpg
2323,EA101TS-10,[R32 ? R410A] Ball Balle -type Digital Single Management,Robinair [Robane],-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,-,1000,300,23100,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TS-10/EA101TS-10_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TS-10/EA101TS-10_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TS-10/EA101TS-10_IMG_WEB_OUT(01).jpg
2324,EA101TS-2,[R32 ? R410A] Ball Balle -type Digital Man Hall,Robinair [Robane],-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,-,1000,300,55400,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TS-2/EA101TS-2_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TS-2/EA101TS-2_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TS-2/EA101TS-2_IMG_WEB_OUT(01).jpg
2325,EA101TS-9,[R32 ? R410A] Ball Balle -type Digital Man Hall,Robinair [Robane],-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Taiwan,-,-,-,1000,300,31800,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TS-9/EA101TS-9_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TS-9/EA101TS-9_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TS-9/EA101TS-9_IMG_WEB_OUT(01).jpg
2326,EA101V-1,[R600A] Manifold kit (ball ball type),Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Taiwan,-,-,-,1000,300,24700,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101V-1/EA101V-1_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101V-1/EA101V-1_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101V-1/EA101V-1_IMG_WEB_OUT(01).jpg
2327,EA103E-2,phi80mm vacuum gauge (with hosity),Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,-,1000,300,6630,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA103/EA103E-2/EA103E-2_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA103/EA103E-2/EA103E-2_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA103/EA103E-2/EA103E-2_IMG_WEB_OUT(01).jpg
2328,EA103EB,Aquarium (with ball blank),Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,-,1000,300,6570,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA103/EA103EB/EA103EB_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA103/EA103EB/EA103EB_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA103/EA103EB/EA103EB_IMG_WEB_OUT(01).jpg
2329,EA103FA,Simple vacuum kit,Robinair [Robane],-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,-,1000,300,14400,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA103/EA103FA/EA103FA_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA103/EA103FA/EA103FA_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA103/EA103FA/EA103FA_IMG_WEB_OUT(01).jpg
2330,EA104AD-26A,Unf1/2  -20 (R410A) Mini-control valve,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Firefly - air conditioning machine construction members,,-,Taiwan,-,-,-,1000,300,3350,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA104/EA104AD-26A/EA104AD-26A_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA104/EA104AD-26A/EA104AD-26A_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA104/EA104AD-26A/EA104AD-26A_IMG_WEB_OUT(01).jpg
2331,EA104AD-27A,UNF7/16  -20 (R407C/R404A),Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Firefly - air conditioning machine construction members,,-,Taiwan,-,-,-,1000,300,3350,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA104/EA104AD-27A/EA104AD-27A_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA104/EA104AD-27A/EA104AD-27A_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA104/EA104AD-27A/EA104AD-27A_IMG_WEB_OUT(01).jpg
2332,EA104AE,F1/4  XF1/4  Site with valve,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Firefly - air conditioning machine construction members,,-,Taiwan,-,-,-,1000,300,4520,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA104/EA104AE/EA104AE_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA104/EA104AE/EA104AE_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA104/EA104AE/EA104AE_IMG_WEB_OUT(01).jpg
2333,EA104AK-30,150cm/R12 ? R22 ? R502 with Bulb,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Taiwan,-,-,-,1000,300,11100,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA104/EA104AK-30/EA104AK-30_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA104/EA104AK-30/EA104AK-30_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA104/EA104AK-30/EA104AK-30_IMG_WEB_OUT(01).jpg
2334,EA104AK-31,150cm/R12 ? R22 ? R502 with Bulb,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,-,1000,300,3700,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA104/EA104AK-31/EA104AK-31_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA104/EA104AK-31/EA104AK-31_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA104/EA104AK-31/EA104AK-31_IMG_WEB_OUT(01).jpg
2335,EA104AK-32,150cm/R12 ? R22 ? R502 with Bulb,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,-,1000,300,3700,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA104/EA104AK-32/EA104AK-32_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA104/EA104AK-32/EA104AK-32_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA104/EA104AK-32/EA104AK-32_IMG_WEB_OUT(01).jpg
2336,EA104AK-33,150cm/R12 ? R22 ? R502 with Bulb,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,-,1000,300,3700,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA104/EA104AK-33/EA104AK-33_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA104/EA104AK-33/EA104AK-33_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA104/EA104AK-33/EA104AK-33_IMG_WEB_OUT(01).jpg
2337,EA104F-1,3/8  x 92cm powerful charge hose,Robinair [Robane],-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,-,1000,300,8270,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA104/EA104F-1/EA104F-1_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA104/EA104F-1/EA104F-1_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA104/EA104F-1/EA104F-1_IMG_WEB_OUT(01).jpg
2338,EA105A-1,[R12 ・ R22] phi68mm pressure gauge,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Taiwan,-,-,-,1000,300,1970,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA105/EA105A-1/EA105A-1_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA105/EA105A-1/EA105A-1_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA105/EA105A-1/EA105A-1_IMG_WEB_OUT(01).jpg
2339,EA105A-11,0 to 5MPa pressure gauge (indicating needle type),Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,-,1000,300,6940,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA105/EA105A-11/EA105A-11_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA105/EA105A-11/EA105A-11_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA105/EA105A-11/EA105A-11_IMG_WEB_OUT(01).jpg
2340,EA105A-12,0-7MPa pressure gauge (indicating needle type),Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,-,1000,300,7450,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA105/EA105A-12/EA105A-12_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA105/EA105A-12/EA105A-12_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA105/EA105A-12/EA105A-12_IMG_WEB_OUT(01).jpg
