1145,EA101LR-2S,[R404A / R407C] Gauge Mani Hold,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,"Åú Manufacturer   Rotex (ROTEX)
Åú Model number   RP724
Åú Pressmeter   -0.1 to 3.5MPA
Åú Renameter   -0.1 to 2.5MPA
Åú Connection port diameter   UNF7/16-20 (1 /4 ""Flare)
Åú Gauge diameter ... É”68mm
Åú Zero adjusted screw
Åú Needle valve type
Åú Grip ... Rubber
",1000,300,11700,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-2S/EA101LR-2S_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-2S/EA101LR-2S_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-2S/EA101LR-2S_IMG_WEB_OUT(01).jpg
1146,EA101LR-3,[R404A / R407C] Ballbal -shaped œ œ œ œ œ œ ∑,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,"Åú Manufacturer   Rotex (ROTEX)
Åú Model number   RP7223S
Åú With site glass
Åú pressure gauge   -0.1 to 3.5MPA
Åú Renameter   -0.1 to 2.5MPA
Åú Connection port diameter   UNF7 /16-20 (1/4 ""flare)
Åú Charge hose ... 100cm x 3 bottles
Åú Valve operation can be performed by opening and closing 90 Åã. Gauge diameter ... É”68mm (with vibration resistant cover)
Åú Body weight ... 242g
",1000,300,20500,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-3/EA101LR-3_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-3/EA101LR-3_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-3/EA101LR-3_IMG_WEB_OUT(01).jpg
1147,EA101LR-5,[R404A / R407C] Ballball -type gaeje,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,"Åú Manufacturer   Rotex (ROTEX)
Åú Model number   RP722LA
Åú Gauge diameter   É”80mm
Åú With site glass
Åú pressure gauge   -0.1 to 3.5MPA
Åú Renameter   -0.1 to 2.5MPa \
Åú Connection port diameter ... Unf7/16-20 (1/4 ""flare)
Åú zero adjustment screw with screws
Åú Applicable refrigerant ... R404A/R407C
",1000,300,15400,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-5/EA101LR-5_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-5/EA101LR-5_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-5/EA101LR-5_IMG_WEB_OUT(01).jpg
1148,EA101N-5A,[R134A] Gage Manhold Kit (for carcon),Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,"Åú Manufacturer   Rotex (ROTEX)
Åú Model number   RP7420SBC
Åú For car air conditioner
Åú Gauge diameter   É”68mm
Åú Set contents   Manifold body +
100cm Curge hose 3,
 quick joints (high -pressure side, high -pressure side, 1 pc each of low pressure side),
 service can valve, resin case
Åú Pressure range (MPA)   Renameter: -0.1 to 2.5
 pressure gauge: -0.1 to 3.5
Åú Ball valve type Therefore, the valve operation can be performed by opening and closing 90 Åã.
Åú The gauge is zero adjusted screw
",1000,300,41000,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101N-5A/EA101N-5A_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101N-5A/EA101N-5A_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101N-5A/EA101N-5A_IMG_WEB_OUT(01).jpg
1149,EA101ND-1,[HFO1234YF] Gauge manifold kit,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Taiwan,-,-,"Åú Manufacturer   Rotex (ROTEX)
Åú Model number   RP7930S
Åú For car air conditioner
Åú Gauge diameter   É”80mm
Åú Pressment gauge   -0.1 to 4.0MPa
Åú Renameter   -0.1 to 1.6MPa \
Åú Connection port diameter   M12 Å~ P1.5
Åú Charge hose   150cm Å~ 3
Åú HFO1234YF height / low pressure coupler (1 each), vacuum pump adapter, disposable can adapter
 Charge hose and coupler with enhanced airtightness by compatible with new refrigerant HFO1234YF for car air conditioner
",1000,300,44700,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101ND-1/EA101ND-1_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101ND-1/EA101ND-1_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101ND-1/EA101ND-1_IMG_WEB_OUT(01).jpg
1150,EA101ND-10,[HFO1234YF] Simple replenishment kit,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat","Charge exit, service can, freezer oil",,-,Japan,-,-,"Åú Manufacturer   Rotex (ROTEX)
Åú Model number   RP4402YF-CKIT
Åú Material   Valve
 hose: Nitrile rubber, PVC rubber
Åú Weight   520g
Åú Hose length   1.5m
Åú Connection Mouth   M12 Å~ P1.5 (both ends)
Åú Accessories   Service can valve (EA108ND-3), low-pressure coupler, ball valve adapter, charge hose
Åú Simple replenishment used only for replenishment from services can It is a kit.
Åú Simple replenishment kit (HFO1234YF)
",1000,300,20000,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101ND-10/EA101ND-10_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101ND-10/EA101ND-10_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101ND-10/EA101ND-10_IMG_WEB_OUT(01).jpg
1151,EA101SA-1,[R404A / R407C] Safety charger,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,"Åú Manufacturer   Rotex (ROTEX)
Åú Model number   RP1910
Åú Applicable refrigerant   R404A, R407C, R507A etc.
Åú Weight ... 180g
",1000,300,6770,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101SA-1/EA101SA-1_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101SA-1/EA101SA-1_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101SA-1/EA101SA-1_IMG_WEB_OUT(01).jpg
1152,EA101SA-2,[R410A] Safety charger,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,"Åú Manufacturer   Rotex (ROTEX)
Åú Model number   RP1920
Åú Applicable refrigerant   R410A
Åú Connection diameter   UNF1/2-20 (5/16 Åh)
Åú Size   É”30 Å~ 135mm
",1000,300,6770,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101SA-2/EA101SA-2_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101SA-2/EA101SA-2_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101SA-2/EA101SA-2_IMG_WEB_OUT(01).jpg
1153,EA101TR,[R32 ? R410A] Ball Balvorable Manhold Kit,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,"Åú Manufacturer   Rotex (ROTEX)
Åú Model number   RP7320H
Åú Heat pump
Åú With site glass
Åú Connection port diameter   UNF1/2-20 (5/16 Åhflare)
Åú Control valve Prevention) with
Åú Charge hose ... 100cm x 3 pieces
Åú Gauge diameter ... É”68mm
Åú Valve operation can be performed by opening and closed 90 Åã.
Åú Gauge is zero adjusted screw.Åú Pressure range: Both low pressure and high pressure -0.1 to 5.3MPa
",1000,300,23700,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR/EA101TR_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR/EA101TR_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR/EA101TR_IMG_WEB_OUT(01).jpg
1154,EA101TR-20,[R32 ? R410A] Ball Balvorable Single Hall,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,"Åú Manufacturer   Rotex (ROTEX)
Åú Model number   RP782H
Åú Heat pump specification
Åú pressure gauge   -0.1 to 5.3MPa
Åú Connection port diameter   UNF1/2-20 (5/16 Åh) Vacuum, leakage check, and filling can be performed easily by switching in three stages.
Åú Gauge diameter ... É”68mm
",1000,300,9150,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-20/EA101TR-20_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-20/EA101TR-20_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-20/EA101TR-20_IMG_WEB_OUT(01).jpg
1155,EA101TR-2B,[R32 ? R410A] Ball Balvy Bull -type Manhold,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,"Åú Manufacturer   Rotex (ROTEX)
Åú Model number   RP732S
Åú With site glass
Åú pressure gauge   -0.1 to 5.3MPa
Åú Renameter   -0.1 to 3.8MPa
Åú Connection port diameter   UNF1 /2-20 (5/16 ""flare)
Åú Gauge diameter ... É”68mm
Åú The ball valve specification can open and close smoothly with a large flow rate and low gas resistance
",1000,300,15400,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-2B/EA101TR-2B_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-2B/EA101TR-2B_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-2B/EA101TR-2B_IMG_WEB_OUT(01).jpg
1156,EA101TR-5,[R32 ? R410A] Ball Balvorable Manhold Kit,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,"Åú Manufacturer   Rotex (ROTEX)
Åú Model number   RP7321S
Åú With site glass
Åú Connection port diameter   UNF1/2-20 flare)
Åú With control valve (spray prevention)Åú Charge hose   100cm Å~ N
Åú Gauge diameter   É”68mm
Åú Because the ball valve type, the valve can be operated by opening and closed.
Åú Gauge is zero adjusted screw
 : -0.1 ~ 3.8MPa,
 high voltage: -0.1 ~ 5.3MPA
",1000,300,23700,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-5/EA101TR-5_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-5/EA101TR-5_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-5/EA101TR-5_IMG_WEB_OUT(01).jpg
1157,EA101TR-5B,[R32 ? R410A] Ball Balvorable Manhold Kit,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,"Åú Manufacturer   Rotex (ROTEX)
Åú Model number   RP7323S
Åú With site glass
Åú pressure gauge   -0.1 to 5.3MPa
Åú Renameter   -0.1 to 3.8MPa
Åú Connection port diameter   UNF1 /NÅú Charge hose   100cm Å~ 3
Åú Zero adjustment screw with screw
Åú Gauge diameter   É”68mm
",1000,300,20500,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-5B/EA101TR-5B_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-5B/EA101TR-5B_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-5B/EA101TR-5B_IMG_WEB_OUT(01).jpg
1158,EA101TR-7,[R32 ? R410A] Ball Balvy Bull -type Manhold,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,"Åú Manufacturer   Rotex (ROTEX)
Åú Model number   RP732LA
Åú Gauge diameter   80mm
Åú With site glass
Åú pressure gauge   -0.1 to 5.3MPa
Åú Renameter   -0.1 to 3.8MPa
Åú Connection port diameter ... Unf1/2-20 (5/16 "")
Åú Zero adjusted screw
",1000,300,16700,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-7/EA101TR-7_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-7/EA101TR-7_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-7/EA101TR-7_IMG_WEB_OUT(01).jpg
1159,EA101TS-1,[R32 ? R410A] Ball Balle -type Digital Diggere Hall,Robinair [Robane],-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,"Åú Manufacturer   Robinair (Robinair)
Åú Model number   520-RDM
Åú Gauge diameter   É”50mm
Åú Connection port diameter   UNF1/2-20 flare)
Åú Power supply   CR2450 Coin battery Å~ 1 piece (attached)
Åú With site glass
Åú With zero adjustment function
Åú Ballbulb type can be operated by 90 Åã opening and closing.
Åú Pressure range (MPA)   Renge -0.001 ~ 5.0
 Pressers: -0.001 ~ 5.0
Åú * Please purchase a new battery because the attached battery is a test battery.
",1000,300,46000,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TS-1/EA101TS-1_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TS-1/EA101TS-1_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TS-1/EA101TS-1_IMG_WEB_OUT(01).jpg
1160,EA101TS-10,[R32 ? R410A] Ball Balle -type Digital Single Management,Robinair [Robane],-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,"Åú Manufacturer   Robinair
Åú Model number   RDM4
Åú Gauge diameter   É”50mm
Åú Connection port diameter   UNF1/2-20 (5/16 Åhflare)
Åú Power ... CR2450 Coin battery x 1 piece (Attached)
Åú With zero adjustment function
Åú Valve can be operated by opening and closing 90 Åã because it is a ball valve type.
Åú Pressure range (MPA)   -0.001 ~ 5.0
Åú * The attached battery is a test. Please purchase a new battery because it is a battery.
",1000,300,23100,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TS-10/EA101TS-10_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TS-10/EA101TS-10_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TS-10/EA101TS-10_IMG_WEB_OUT(01).jpg
1161,EA101TS-2,[R32 ? R410A] Ball Balle -type Digital Man Hall,Robinair [Robane],-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,"Åú Manufacturer   Robinair (Robinair)
Åú Model number   JA-5520rdm
Åú <Digital gauge manifold kit>
 ÅE manifold
 ÅE Charge hose (92cm) Å~ 3


Åú Gage diameter    É≥50mm
Åú Connection port diameter   UNF1/2-20 (5/16 Åhflare)
Åú Power supply   CR2450 coin battery Å~ 1 (attached)
Åú With site glass
Åú With zero adjustment functionÅú Because of the ball valve type, the valve operation can be performed by opening and closing 90 Åã.
Åú Pressure range (MPA)   Renameter: -0.001 to 5.0
 Pressers: -0.001 to 5.0
Åú * The attached battery is Please purchase a new battery because it is a test battery.
",1000,300,55400,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TS-2/EA101TS-2_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TS-2/EA101TS-2_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TS-2/EA101TS-2_IMG_WEB_OUT(01).jpg
