1188,EA101LR-1,[R404A / R407C] Ballball -type gaeje,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,"- Manufacturer   Rotex (ROTEX)
- Model number   RP7220S
- With site glass
- Pressmeter   -0.1 to 3.5MPA
- Renameter   -0.1 to 2.5MPA
- Connection port diameter   UNF7 /16-20 (1/4 ""flare)
- Charge hose ... 100cm x 3 bottles
- Valve operation can be performed by opening and closing 90 Åã. Gauge diameter   É”68mm (with vibration resistance cover)
- Control valve   with 2 pieces
",1000,300,26400,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-1/EA101LR-1_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-1/EA101LR-1_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-1/EA101LR-1_IMG_WEB_OUT(01).jpg
1189,EA101LR-2B,[R404A / R407C] Gauge Mani Hold Kit,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,"- Manufacturer   Rotex (ROTEX)
- Model number   RP7210S
- Gauge diameter   É”68mm
- Pressurometer   -0.1 to 3.5MPA
- Renameter   -0.1 to 2.5MPA
- Connection port diameter   UNF7/16-20 (1/4 ""flare)
- Charge hose   100cm Å~ 3
- Zero adjusted screw
- Grip ... Rubber
",1000,300,20400,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-2B/EA101LR-2B_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-2B/EA101LR-2B_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-2B/EA101LR-2B_IMG_WEB_OUT(01).jpg
1190,EA101LR-2S,[R404A / R407C] Gauge Mani Hold,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,"- Manufacturer   Rotex (ROTEX)
- Model number   RP724
- Pressmeter   -0.1 to 3.5MPA
- Renameter   -0.1 to 2.5MPA
- Connection port diameter   UNF7/16-20 (1 /4 ""Flare)
- Gauge diameter ... É”68mm
- Zero adjusted screw
- Needle valve type
- Grip ... Rubber
",1000,300,11700,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-2S/EA101LR-2S_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-2S/EA101LR-2S_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-2S/EA101LR-2S_IMG_WEB_OUT(01).jpg
1191,EA101LR-3,[R404A / R407C] Ballbal -shaped œ œ œ œ œ œ ∑,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,"- Manufacturer   Rotex (ROTEX)
- Model number   RP7223S
- With site glass
- pressure gauge   -0.1 to 3.5MPA
- Renameter   -0.1 to 2.5MPA
- Connection port diameter   UNF7 /16-20 (1/4 ""flare)
- Charge hose ... 100cm x 3 bottles
- Valve operation can be performed by opening and closing 90 Åã. Gauge diameter ... É”68mm (with vibration resistant cover)
- Body weight ... 242g
",1000,300,20500,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-3/EA101LR-3_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-3/EA101LR-3_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-3/EA101LR-3_IMG_WEB_OUT(01).jpg
1192,EA101LR-5,[R404A / R407C] Ballball -type gaeje,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,"- Manufacturer   Rotex (ROTEX)
- Model number   RP722LA
- Gauge diameter   É”80mm
- With site glass
- pressure gauge   -0.1 to 3.5MPA
- Renameter   -0.1 to 2.5MPa \
- Connection port diameter ... Unf7/16-20 (1/4 ""flare)
- zero adjustment screw with screws
- Applicable refrigerant ... R404A/R407C
",1000,300,15400,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-5/EA101LR-5_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-5/EA101LR-5_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101LR-5/EA101LR-5_IMG_WEB_OUT(01).jpg
1193,EA101N-5A,[R134A] Gage Manhold Kit (for carcon),Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,"- Manufacturer   Rotex (ROTEX)
- Model number   RP7420SBC
- For car air conditioner
- Gauge diameter   É”68mm
- Set contents   Manifold body +
100cm Curge hose 3,
 quick joints (high -pressure side, high -pressure side, 1 pc each of low pressure side),
 service can valve, resin case
- Pressure range (MPA)   Renameter: -0.1 to 2.5
 pressure gauge: -0.1 to 3.5
- Ball valve type Therefore, the valve operation can be performed by opening and closing 90 Åã.
- The gauge is zero adjusted screw
",1000,300,41000,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101N-5A/EA101N-5A_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101N-5A/EA101N-5A_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101N-5A/EA101N-5A_IMG_WEB_OUT(01).jpg
1194,EA101ND-1,[HFO1234YF] Gauge manifold kit,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Taiwan,-,-,"- Manufacturer   Rotex (ROTEX)
- Model number   RP7930S
- For car air conditioner
- Gauge diameter   É”80mm
- Pressment gauge   -0.1 to 4.0MPa
- Renameter   -0.1 to 1.6MPa \
- Connection port diameter   M12 Å~ P1.5
- Charge hose   150cm Å~ 3
- HFO1234YF height / low pressure coupler (1 each), vacuum pump adapter, disposable can adapter
 Charge hose and coupler with enhanced airtightness by compatible with new refrigerant HFO1234YF for car air conditioner
",1000,300,44700,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101ND-1/EA101ND-1_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101ND-1/EA101ND-1_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101ND-1/EA101ND-1_IMG_WEB_OUT(01).jpg
1195,EA101ND-10,[HFO1234YF] Simple replenishment kit,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat","Charge exit, service can, freezer oil",,-,Japan,-,-,"- Manufacturer   Rotex (ROTEX)
- Model number   RP4402YF-CKIT
- Material   Valve
 hose: Nitrile rubber, PVC rubber
- Weight   520g
- Hose length   1.5m
- Connection Mouth   M12 Å~ P1.5 (both ends)
- Accessories   Service can valve (EA108ND-3), low-pressure coupler, ball valve adapter, charge hose
- Simple replenishment used only for replenishment from services can It is a kit.
- Simple replenishment kit (HFO1234YF)
",1000,300,20000,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101ND-10/EA101ND-10_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101ND-10/EA101ND-10_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101ND-10/EA101ND-10_IMG_WEB_OUT(01).jpg
1196,EA101SA-1,[R404A / R407C] Safety charger,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,"- Manufacturer   Rotex (ROTEX)
- Model number   RP1910
- Applicable refrigerant   R404A, R407C, R507A etc.
- Weight ... 180g
",1000,300,6770,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101SA-1/EA101SA-1_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101SA-1/EA101SA-1_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101SA-1/EA101SA-1_IMG_WEB_OUT(01).jpg
1197,EA101SA-2,[R410A] Safety charger,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,"- Manufacturer   Rotex (ROTEX)
- Model number   RP1920
- Applicable refrigerant   R410A
- Connection diameter   UNF1/2-20 (5/16 Åh)
- Size   É”30 Å~ 135mm
",1000,300,6770,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101SA-2/EA101SA-2_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101SA-2/EA101SA-2_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101SA-2/EA101SA-2_IMG_WEB_OUT(01).jpg
1198,EA101TR,[R32 ? R410A] Ball Balvorable Manhold Kit,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,"- Manufacturer   Rotex (ROTEX)
- Model number   RP7320H
- Heat pump
- With site glass
- Connection port diameter   UNF1/2-20 (5/16 Åhflare)
- Control valve Prevention) with
- Charge hose ... 100cm x 3 pieces
- Gauge diameter ... É”68mm
- Valve operation can be performed by opening and closed 90 Åã.
- Gauge is zero adjusted screw.- Pressure range: Both low pressure and high pressure -0.1 to 5.3MPa
",1000,300,23700,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR/EA101TR_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR/EA101TR_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR/EA101TR_IMG_WEB_OUT(01).jpg
1199,EA101TR-20,[R32 ? R410A] Ball Balvorable Single Hall,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,"- Manufacturer   Rotex (ROTEX)
- Model number   RP782H
- Heat pump specification
- pressure gauge   -0.1 to 5.3MPa
- Connection port diameter   UNF1/2-20 (5/16 Åh) Vacuum, leakage check, and filling can be performed easily by switching in three stages.
- Gauge diameter ... É”68mm
",1000,300,9150,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-20/EA101TR-20_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-20/EA101TR-20_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-20/EA101TR-20_IMG_WEB_OUT(01).jpg
1200,EA101TR-2B,[R32 ? R410A] Ball Balvy Bull -type Manhold,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,"- Manufacturer   Rotex (ROTEX)
- Model number   RP732S
- With site glass
- pressure gauge   -0.1 to 5.3MPa
- Renameter   -0.1 to 3.8MPa
- Connection port diameter   UNF1 /2-20 (5/16 ""flare)
- Gauge diameter ... É”68mm
- The ball valve specification can open and close smoothly with a large flow rate and low gas resistance
",1000,300,15400,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-2B/EA101TR-2B_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-2B/EA101TR-2B_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-2B/EA101TR-2B_IMG_WEB_OUT(01).jpg
1201,EA101TR-5,[R32 ? R410A] Ball Balvorable Manhold Kit,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,"- Manufacturer   Rotex (ROTEX)
- Model number   RP7321S
- With site glass
- Connection port diameter   UNF1/2-20 flare)
- With control valve (spray prevention)- Charge hose   100cm Å~ N
- Gauge diameter   É”68mm
- Because the ball valve type, the valve can be operated by opening and closed.
- Gauge is zero adjusted screw
 : -0.1 ~ 3.8MPa,
 high voltage: -0.1 ~ 5.3MPA
",1000,300,23700,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-5/EA101TR-5_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-5/EA101TR-5_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-5/EA101TR-5_IMG_WEB_OUT(01).jpg
1202,EA101TR-5B,[R32 ? R410A] Ball Balvorable Manhold Kit,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,"- Manufacturer   Rotex (ROTEX)
- Model number   RP7323S
- With site glass
- pressure gauge   -0.1 to 5.3MPa
- Renameter   -0.1 to 3.8MPa
- Connection port diameter   UNF1 /N- Charge hose   100cm Å~ 3
- Zero adjustment screw with screw
- Gauge diameter   É”68mm
",1000,300,20500,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-5B/EA101TR-5B_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-5B/EA101TR-5B_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-5B/EA101TR-5B_IMG_WEB_OUT(01).jpg
1203,EA101TR-7,[R32 ? R410A] Ball Balvy Bull -type Manhold,Rotex,-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,"- Manufacturer   Rotex (ROTEX)
- Model number   RP732LA
- Gauge diameter   80mm
- With site glass
- pressure gauge   -0.1 to 5.3MPa
- Renameter   -0.1 to 3.8MPa
- Connection port diameter ... Unf1/2-20 (5/16 "")
- Zero adjusted screw
",1000,300,16700,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-7/EA101TR-7_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-7/EA101TR-7_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TR-7/EA101TR-7_IMG_WEB_OUT(01).jpg
1204,EA101TS-1,[R32 ? R410A] Ball Balle -type Digital Diggere Hall,Robinair [Robane],-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,"- Manufacturer   Robinair (Robinair)
- Model number   520-RDM
- Gauge diameter   É”50mm
- Connection port diameter   UNF1/2-20 flare)
- Power supply   CR2450 Coin battery Å~ 1 piece (attached)
- With site glass
- With zero adjustment function
- Ballbulb type can be operated by 90 Åã opening and closing.
- Pressure range (MPA)   Renge -0.001 ~ 5.0
 Pressers: -0.001 ~ 5.0
- * Please purchase a new battery because the attached battery is a test battery.
",1000,300,46000,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TS-1/EA101TS-1_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TS-1/EA101TS-1_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TS-1/EA101TS-1_IMG_WEB_OUT(01).jpg
1205,EA101TS-10,[R32 ? R410A] Ball Balle -type Digital Single Management,Robinair [Robane],-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,"- Manufacturer   Robinair
- Model number   RDM4
- Gauge diameter   É”50mm
- Connection port diameter   UNF1/2-20 (5/16 Åhflare)
- Power ... CR2450 Coin battery x 1 piece (Attached)
- With zero adjustment function
- Valve can be operated by opening and closing 90 Åã because it is a ball valve type.
- Pressure range (MPA)   -0.001 ~ 5.0
- * The attached battery is a test. Please purchase a new battery because it is a battery.
",1000,300,23100,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TS-10/EA101TS-10_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TS-10/EA101TS-10_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TS-10/EA101TS-10_IMG_WEB_OUT(01).jpg
1206,EA101TS-2,[R32 ? R410A] Ball Balle -type Digital Man Hall,Robinair [Robane],-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Japan,-,-,"- Manufacturer   Robinair (Robinair)
- Model number   JA-5520rdm
- <Digital gauge manifold kit>
 ÅE manifold
 ÅE Charge hose (92cm) Å~ 3


- Gage diameter    É≥50mm
- Connection port diameter   UNF1/2-20 (5/16 Åhflare)
- Power supply   CR2450 coin battery Å~ 1 (attached)
- With site glass
- With zero adjustment function- Because of the ball valve type, the valve operation can be performed by opening and closing 90 Åã.
- Pressure range (MPA)   Renameter: -0.001 to 5.0
 Pressers: -0.001 to 5.0
- * The attached battery is Please purchase a new battery because it is a test battery.
",1000,300,55400,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TS-2/EA101TS-2_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TS-2/EA101TS-2_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TS-2/EA101TS-2_IMG_WEB_OUT(01).jpg
1207,EA101TS-9,[R32 ? R410A] Ball Balle -type Digital Man Hall,Robinair [Robane],-,HVAC,"Freezing - air conditioning tools - piping, cooler, fan, and heat",Tools for refrigerants,,-,Taiwan,-,-,"- Manufacturer   Robinair (Robinair)
- Model number   RDM4S
- Gauge diameter   É”50mm
- Connection port diameter   UNF1/2-20 flare)
 (Attached)
- Pressure range (MPA)   -0.001 ~ 5.0MPa
- Case size   360 (W) Å~ 250 (D) Å~ 80 (H) mm
- Hose   92?p Å~ 3 (yellow, Blue, Red)
- With hose + with dedicated case
- With zero adjustment function
- Ballbulb type, valve operation can be performed by opening and closing 90 Åã.
- * The attached battery is a test battery. Please purchase a battery.
",1000,300,31800,2400,77,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TS-9/EA101TS-9_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TS-9/EA101TS-9_IMG_WEB_OUT(01).jpg,https://www.esco-net.com/wcs/escort/ItemFile/EA1/EA101/EA101TS-9/EA101TS-9_IMG_WEB_OUT(01).jpg
